Time Elapsed (s),tb exploration,tb trajectory,human exploration,human trajectory,merged exploration,human detections,tb3 detections,total detections,tb uncoordinated traj
302.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
303.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
304.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
305.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
306.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
307.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
308.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
309.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
310.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
311.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
312.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
313.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
314.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
315.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
316.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
317.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
318.066773785,521947.0,172.54556676921308,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
319.066773785,521947.0,174.02832252430528,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
320.066773785,521947.0,174.22864445362598,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
321.066773785,521947.0,174.3501783201536,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
322.066773785,521947.0,174.60031193242781,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
323.066773785,521947.0,174.79489761138586,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
324.066773785,521947.0,175.03688329665826,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
325.066773785,521947.0,175.19379429858415,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
326.066773785,521947.0,175.25832926487925,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,172.545566769213
327.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,174.028322524305
328.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,174.228644453626
329.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,174.350178320154
330.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,174.600311932428
331.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,174.794897611386
332.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.036883296658
333.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.193794298584
334.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258329264879
335.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
336.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
337.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
338.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
339.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
340.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
341.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
342.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
343.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
344.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
345.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
346.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
347.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
348.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
349.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
350.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
351.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
352.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
353.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
354.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
355.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
356.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
357.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
358.066773785,521947.0,175.25868885858867,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
359.066773785,521947.0,176.7132427140145,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
360.066773785,521947.0,177.98441715298847,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
361.066773785,521947.0,178.77274284245027,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
362.066773785,521947.0,180.44255735694028,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
363.066773785,521947.0,181.71837257542677,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
364.066773785,521947.0,183.03467106449727,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
365.066773785,521947.0,184.05439683869213,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
366.066773785,521947.0,184.5261850353094,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,175.258688858589
367.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,176.713242714014
368.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,177.984417152988
369.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,178.77274284245
370.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,180.44255735694
371.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,181.718372575427
372.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,183.034671064497
373.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.054396838692
374.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.526185035309
375.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
376.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
377.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
378.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
379.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
380.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
381.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
382.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
383.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
384.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
385.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
386.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
387.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
388.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
389.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
390.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
391.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
392.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
393.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
394.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
395.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
396.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
397.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
398.066773785,521947.0,184.52857372823377,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
399.066773785,521947.0,185.9815385398868,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
400.066773785,521947.0,187.29488966151942,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
401.066773785,521947.0,188.14542710950406,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
402.066773785,521947.0,189.7648602144975,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
403.066773785,521947.0,191.12550532125675,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
404.066773785,521947.0,192.45709769947322,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
405.066773785,521947.0,193.3960507571255,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
406.066773785,521947.0,193.82165212084334,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,184.528573728234
407.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,185.981538539887
408.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,187.294889661519
409.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,188.145427109504
410.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,189.764860214498
411.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,191.125505321257
412.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,192.457097699473
413.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.396050757126
414.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.821652120843
415.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
416.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
417.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
418.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
419.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
420.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
421.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
422.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
423.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
424.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
425.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
426.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
427.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
428.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
429.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
430.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
431.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
432.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
433.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
434.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
435.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
436.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
437.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
438.066773785,521947.0,193.8239482636197,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
439.066773785,521947.0,194.04436651873166,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
440.066773785,521947.0,194.24387529750584,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
441.066773785,521947.0,194.37199612617584,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
442.066773785,521947.0,194.6254364540049,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
443.066773785,521947.0,194.82945960389753,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
444.066773785,521947.0,195.0449508534621,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
445.066773785,521947.0,195.20066976021252,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
446.066773785,521947.0,195.26565767289082,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,193.82394826362
447.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,194.044366518732
448.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,194.243875297506
449.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,194.371996126176
450.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,194.625436454005
451.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,194.829459603898
452.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.044950853462
453.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.200669760213
454.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.265657672891
455.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
456.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
457.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
458.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
459.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
460.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
461.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
462.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
463.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
464.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
465.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
466.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
467.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
468.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
469.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
470.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
471.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
472.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
473.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
474.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
475.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
476.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
477.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
478.066773785,521947.0,195.2660208142903,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
479.066773785,521947.0,196.68156294212505,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
480.066773785,521947.0,198.0645052829874,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
481.066773785,521947.0,198.85280999366483,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
482.066773785,521947.0,200.37521379014098,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
483.066773785,521947.0,201.70810609673944,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
484.066773785,521947.0,203.0404923075194,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
485.066773785,521947.0,203.96137386322022,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
486.066773785,521947.0,204.38917185640733,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,195.26602081429
487.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,196.681562942125
488.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,198.064505282987
489.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,198.852809993665
490.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,200.375213790141
491.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,201.708106096739
492.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,203.040492307519
493.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,203.96137386322
494.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.389171856407
495.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
496.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
497.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
498.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
499.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
500.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
501.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
502.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
503.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
504.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
505.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
506.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
507.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
508.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
509.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
510.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
511.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
512.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
513.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
514.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
515.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
516.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
517.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
518.066773785,521947.0,204.39169184199514,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
519.066773785,521947.0,205.8056019729534,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
520.066773785,521947.0,207.17771643103364,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
521.066773785,521947.0,207.9814243954632,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
522.066773785,521947.0,209.6874926029486,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
523.066773785,521947.0,210.9770754125949,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
524.066773785,521947.0,212.34158115041427,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
525.066773785,521947.0,213.3223966491703,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
526.066773785,521947.0,213.7653832512055,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,204.391691841995
527.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,205.805601972953
528.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,207.177716431034
529.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,207.981424395463
530.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,209.687492602949
531.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,210.977075412595
532.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,212.341581150414
533.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.32239664917
534.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.765383251206
535.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
536.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
537.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
538.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
539.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
540.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
541.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
542.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
543.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
544.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
545.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
546.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
547.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
548.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
549.066773785,521947.0,213.7678302098754,487220.0,268.91067563989384,523525.0,0.0,0.0,0.0,213.767830209875
