Time Elapsed (s),tb exploration,tb trajectory,human exploration,human trajectory,merged exploration
205.177188914,0,0,1008669,486.6556476772202,0
206.192638891,0,0,1009548,489.11244674464615,0
207.184053953,0,0,1009548,490.0289707121948,0
208.189154445,0,0,1014462,490.0892642853092,0
209.173653174,0,0,1014462,490.0892642853092,0
210.170261693,0,0,1014462,490.0892642853092,0
211.197429965,0,0,1014462,490.0892642853092,0
212.187521318,0,0,1014462,490.0892642853092,0
213.174702736,0,0,1014462,490.0892642853092,0
214.191063996,0,0,1014462,490.0892642853092,0
215.186553357,0,0,1014462,490.0892642853092,0
216.179722159,0,0,1014462,490.0892642853092,0
217.188629057,0,0,1014462,490.0892642853092,0
218.173434517,0,0,1014462,490.0892642853092,0
219.18571175,0,0,1014462,490.0892642853092,0
220.184263742,0,0,1014462,490.0892642853092,0
221.191273195,0,0,1014462,490.0892642853092,0
222.181212724,0,0,1014462,490.0892642853092,0
223.240101988,0,0,1014462,490.0892642853092,0
224.177535736,0,0,1014462,490.0892642853092,0
225.184657275,0,0,1014462,490.0892642853092,0
226.176825493,0,0,1014462,490.0892642853092,0
227.171081382,0,0,1014462,490.0892642853092,0
228.170815969,0,0,1014462,490.0892642853092,0
229.16565205,0,0,1014462,490.0892642853092,0
230.23699502,0,0,1014462,490.0892642853092,0
