Time Elapsed (s),tb exploration,tb trajectory,human exploration,human trajectory,merged exploration,human detections,tb3 detections,total detections
20.015322748,20286,0.0,5770,0.06227518461894574,26056,0,0,0
21.015361139,20286,0.0,5770,0.06227518461894574,26056,0,0,0
22.013539428,20286,0.0,5770,0.06227518461894574,26056,0,0,0
23.015520986,20286,0.0,5770,0.06227518461894574,26056,0,0,0
24.015427325,20286,0.0,5770,0.06227518461894574,26056,0,0,0
25.013249597,20286,0.0,5770,0.06227518461894574,26056,0,0,0
26.014467439,20286,0.0,5770,0.07060625240745563,26056,0,0,0
27.014633288,20286,0.0,5770,0.07719155345026421,26056,0,0,0
28.015148732,20286,0.0,5770,0.2077211946079969,26056,0,0,0
29.013326456,20286,0.0,5770,0.260404643566567,26056,0,0,0
30.013659198,20286,0.0,5770,0.3422174911840085,26056,0,0,0
31.013537083,20286,0.0,5770,1.383085558878408,26056,0,0,0
32.016327582,20286,0.0,5770,2.8959405227921873,26056,0,0,0
33.014957443,20286,0.0,22063,4.810351062359767,42349,0,0,0
34.015904835,20286,0.0,36429,6.322985244413856,56715,0,0,0
35.015707927,20286,0.0,36429,8.065947896577326,56715,0,0,0
36.017674442,20286,0.0,42748,9.815224261577999,63026,0,0,0
37.016605666,20286,0.0,42748,11.26735826215829,63026,0,0,0
38.017960316,20286,0.0,48455,13.035267341600948,68115,0,0,0
39.020426682,20286,0.0,48455,14.784359743100305,68115,0,0,0
40.018466186,20286,0.0,56476,16.282977273958792,71995,0,0,0
41.017799405,20286,0.0,64247,17.865150173579526,75197,1,0,1
42.019072671,20286,0.0,64247,19.677656804824444,75197,1,0,1
43.020695237,20286,0.0,68968,21.701692244516977,78855,1,0,1
44.020540035,20286,0.0,68968,23.108771269288287,78855,1,0,1
45.021736556,20286,0.0,73331,24.83624496805574,81231,1,0,1
46.023581462,20286,0.0,73331,26.648537145074073,81231,1,0,1
47.023173287,20286,0.0,80343,28.31966788320499,87289,1,0,1
48.024262346,20286,0.0,88309,30.063982271340667,95245,1,0,1
49.024263541,20286,0.0,88309,31.80694358201512,95245,1,0,1
50.026798867,20286,0.0,97076,33.54991245824971,103869,1,0,1
51.025292493,20286,0.0,97076,35.292873768926995,103869,1,0,1
52.029773222,20286,0.0,104798,37.12847595785466,111618,1,0,1
53.030422296,20286,0.0,112062,38.86563760026378,119004,1,0,1
54.030238805,20286,0.0,112062,40.60792371549012,119004,1,0,1
55.029216192,20286,0.0,119587,42.350894251785746,126533,1,0,1
56.030417813,20286,0.0,119587,44.01085853972362,126533,1,0,1
57.031980173,20286,0.0,126836,45.928713429935456,133772,1,0,1
58.032058756,20286,0.0,133780,47.66609048064806,140734,1,0,1
59.032055997,20286,0.0,133780,49.16139743145203,140734,1,0,1
60.03904659,20286,0.0,140654,51.152011413292186,147602,1,0,1
61.033636872,20286,0.0,140654,52.6459820587266,147602,1,0,1
62.03625139,20286,0.0,148733,54.47113893585245,155710,1,0,1
63.034487597,20286,0.0,148733,56.21437266786586,155710,1,0,1
64.036182067,20286,0.0,163478,57.95988738011615,170293,1,0,1
65.03544417,20286,0.0,177331,59.703519691100254,184146,1,0,1
66.034877956,20286,0.0,177331,61.39945515000156,184146,1,0,1
67.038445884,20286,0.0,183367,63.15508195732444,190160,1,0,1
68.037426326,20286,0.0,189209,64.93479816094329,190160,1,0,1
69.037255273,20286,0.0,189209,66.53193225602624,195980,1,0,1
70.038605539,20286,0.0,197170,68.52864129482094,203895,1,0,1
71.041756563,20286,0.0,197170,70.01856104698777,203895,1,0,1
72.041438208,20286,0.0,202326,71.76897886283268,209051,1,0,1
73.040632601,20286,0.13949707408760684,202326,73.76479438660546,209051,1,0,1
74.040175633,20286,1.3188346122366965,205940,75.3473920381274,212758,1,0,1
75.044085001,110658,2.382095126325015,205940,77.10763534098578,247224,1,0,1
76.049692223,131042,3.345538272286277,212182,78.85162953848965,262838,1,0,1
77.053227769,142079,3.345538272286277,212182,80.59459282482709,268230,1,0,1
78.051968757,142079,3.345538272286277,226989,82.42055488002943,283137,1,0,1
79.053285273,142079,3.345538272286277,243492,84.18866661042757,299537,1,0,1
80.05447213,142079,3.345538272286277,243492,85.68166622022518,299537,1,0,1
81.060465054,142079,3.345538272286277,249813,87.46038396828642,305875,1,0,1
82.059801805,142079,3.345538272286277,249813,89.22622720244956,305875,1,0,1
83.053925241,142079,3.6062421537780036,254947,91.0592299942774,311009,1,0,1
84.063042941,142079,4.566675859588203,257093,92.63524329119342,313020,1,0,1
85.061241529,151525,5.707821450555432,257093,94.07103588679271,319392,1,0,1
86.064254967,154059,6.799798030138542,259491,96.03886938061099,324316,1,0,1
87.063563526,158649,7.956082718444327,259491,97.52933125264194,328809,1,0,1
88.062144193,160768,9.063108297148117,265732,99.35192236517264,337148,1,0,1
89.066251808,165290,10.168775136180386,272566,100.84682967623402,345961,1,0,1
90.065956049,167211,11.259380222154949,272566,102.32668284450727,350424,1,0,1
91.065352834,171907,12.330827964031123,279919,103.98994456455354,362460,1,0,1
92.068788629,174061,12.715610245845745,279919,105.73290730757302,364640,1,0,1
93.074944275,176313,13.418448145405023,286359,107.47747389008683,373252,1,0,1
94.069331167,177888,14.862086567512728,286359,109.22016826444536,374827,1,0,1
95.072753497,178741,16.227662131943546,294168,111.04612969617857,383629,1,0,1
96.075463624,178813,17.652175212549757,309556,112.78842040696333,383701,1,0,1
97.077739635,178842,19.008257063381826,309556,114.52529162685,399151,1,0,1
98.078029807,178917,20.374545830084283,325781,116.25236618917582,415219,1,0,1
99.078541734,179606,21.658065048969746,325781,117.98895881083766,415529,1,0,1
100.081246493,180195,22.986535749790974,331576,119.79758774976831,421409,1,0,1
101.078735572,180623,24.35209670561907,336376,121.18813882171958,421563,1,0,1
102.077663306,180742,25.716362695112487,336376,121.58041917036725,426416,1,0,1
103.077275074,180903,26.997182137799363,336376,121.71310615979947,426435,1,0,1
104.07765787,181935,28.364290895992763,336376,121.75524837493694,426479,1,0,1
105.090326278,183197,29.64242972837635,338562,122.93906818670395,428858,1,1,2
106.093853009,200053,30.790808237653163,338562,124.43694755511653,429698,2,1,3
107.103246865,214377,31.841448214643314,344757,126.26668912199547,452852,2,1,3
108.104516169,224642,32.855080061875064,349731,127.65352708917729,459207,2,1,3
109.103916809,226751,33.83904384773843,349731,127.94924974301075,469566,2,1,3
