Time Elapsed (s),tb exploration,tb trajectory,human exploration,human trajectory,merged exploration
80.193085157,115103,18.547628993910756,515672,154.38075008650077,453329
81.301001496,115103,18.68454329800768,518285,157.75246515511705,453329
82.250930865,115103,19.07568653439933,523801,161.0690139464768,453329
83.194293481,115103,19.387016492090783,535361,164.1109502062825,453329
84.318720388,116112,19.389236087182997,545154,166.14224201660932,454013
85.19320575,116112,19.793962515202388,547736,168.3742057547772,454013
86.325082157,116112,19.99410573280276,551844,172.47456954810698,454013
87.199474679,116112,19.994227815035025,558115,175.68287185153937,454013
88.215106091,116112,20.232628913455635,562324,177.567484319582,454013
89.171343048,117305,20.7302029367823,567496,180.60325928485676,454013
90.20487002,117305,21.002565469785672,570741,183.0289066854577,454013
91.339744108,117305,21.008799177504432,578906,185.55879734846883,454013
92.249669486,117305,21.05156518651592,584445,188.48305344082777,454013
93.251270342,117305,21.259132231808046,587905,191.20280646260426,454013
94.276505549,121121,21.643980994338616,587905,194.37093212574788,590905
95.247022076,121121,21.941734381357666,614169,196.38521436506878,590905
96.309070505,121121,22.287348510329913,628126,199.66054825338335,590905
97.257538707,121121,22.666622046308348,630516,203.2369804748687,590905
98.352104657,121121,23.030182415663603,642350,206.40819324703818,590905
99.279976943,125018,23.41509100106308,656272,208.41175035408358,590905
100.400315039,125018,23.78956294955208,662565,212.65436555072833,590905
101.3315892,125018,24.146183747659755,666337,215.8452527952774,590905
102.273058582,125018,24.325708327741204,667747,216.9864031595772,590905
103.312500896,125018,24.921021232728663,683870,220.40955261016418,590905
104.364972935,127369,25.27732800895452,708226,223.19404848674148,591462
105.228930939,127369,25.667071824769064,710103,226.25866374871293,591462
106.349970706,127369,26.037330075758366,713966,229.33897704834135,591462
107.574938876,127369,26.421073091881723,713966,232.69933642570126,591462
108.471980533,127369,26.81029362426276,723863,235.99470469455952,591462
109.382793971,129436,27.177904508261662,732706,238.69731330031038,591462
110.319123369,129436,27.578897163792348,739103,240.86296013728548,591462
111.321367967,129436,27.96465804646697,747600,244.80486857455153,591462
112.333543269,129436,28.34145134567269,752668,247.62758467180703,591462
113.339275254,129436,28.596686229413137,759190,250.18539009135822,591462
114.278892545,130343,28.728171884949198,762841,252.46713825524378,591462
115.275230058,130343,28.773745191295358,766261,255.06477111639134,591462
116.416365031,130343,28.794312809524772,769556,257.686869034902,739486
117.284246768,130343,28.823590609688594,776682,260.01219696366036,739486
118.257717739,130343,28.835981426095014,780383,262.6534226723614,739486
119.35984161,131060,29.082391474547737,780383,265.3183936897931,739486
120.361641118,131060,29.4785270601785,800509,267.8862857673291,739486
121.41816505,131060,29.879864490803588,802938,270.41146724923703,739486
122.313207136,131060,30.264421302702388,802938,272.8301046292176,739486
123.563544011,131060,30.680064413663636,802938,275.21667331672364,739486
124.353950537,131874,31.082887530889106,806548,277.78701992406707,739486
125.334520802,131874,31.468673543266014,806548,280.4255809052278,739486
126.445884305,131874,31.65589717257045,809202,281.41932270309746,739814
127.470411496,131874,32.1297342636627,821726,284.9687854173752,739814
128.623155654,131874,32.58174568125958,826390,287.93604943302944,739814
129.351374019,133008,32.919318232724706,830810,289.89073475576095,739814
130.413334228,133008,33.36740544152366,839311,293.03363779815857,739814
131.594460594,133008,33.73825466560229,846299,295.79882078254815,739814
132.568616968,133008,34.13909447206775,846299,298.34729158925387,739814
133.551278403,133008,34.50496282622268,846299,300.83145697227746,739814
134.711575007,134424,34.88924006446103,846299,303.3313683460793,739814
135.554076857,134424,35.102834509050126,846299,305.88868629800896,739814
136.469692188,134424,35.104338447096865,850480,309.05119103276706,739814
137.45278683,134424,35.11898398971027,854819,311.7794139403098,739814
138.584867857,134424,35.15407911106675,862692,314.2299869626842,739814
139.471168891,136655,35.524862046920454,872143,316.7901705785889,739814
140.550001259,136655,35.86032512510341,872143,319.2817960315056,739814
141.412144673,136655,36.169198383820785,876576,321.7733106690223,876500
142.492881118,136655,36.54235702599995,876576,324.19493809696564,876500
143.514472018,136655,36.9204999405785,884197,326.83748388999203,876500
144.754433229,138220,37.288067838437264,884197,329.30635944872944,876500
145.523312358,138220,37.68169468785762,888539,331.6214291860943,876500
146.53068902,138220,38.037204708414585,892334,334.2450967548411,876500
147.552381651,138220,38.42774717343007,905492,336.71944603257384,876500
148.433445777,138220,38.829938215741,909766,339.34764463686264,876500
149.499486894,138709,39.19648328591742,922788,341.7029182080295,876500
150.702842339,138709,39.48574930805372,922788,344.08488951194096,876500
151.528749537,138709,39.973080605380325,922788,347.6181210137636,876500
152.719838816,138709,40.369872989849945,930334,350.196894279485,876500
153.545419984,138709,40.752455802756046,935075,352.6298078557497,876500
154.594752327,138671,41.124273517828414,935075,354.6087109634563,876500
155.492372491,138671,41.494896077768985,938178,358.3398589117069,876500
156.422612003,138671,41.88685628891181,938178,360.9395237476674,876500
157.470273023,138671,42.22929350033231,938178,363.30659830155986,876614
158.637142482,138671,42.61066914892499,938178,365.95751397299983,876614
159.516028044,138757,42.99200281292498,938178,368.4430471639709,876614
160.448917695,138757,43.33325908802707,946534,370.8589522375475,876614
161.4324716,138757,43.70115929367721,951759,373.38021943709,876614
162.427490014,138757,44.08776226707281,965301,375.8211698173125,876614
163.537652279,138757,44.482052383703625,980649,378.4348246419624,876614
164.507660615,140026,44.84281243633913,985477,381.0429942352886,876614
165.471020922,140026,45.240865224743196,988308,383.84145584513766,876614
166.689806197,140026,45.58959780660277,990906,386.50147898891623,876614
167.584396626,140026,45.98117380362152,990906,388.99803339473283,876614
168.417769416,140026,46.34514353422173,1003825,391.4527567495242,876614
169.60773638,141430,46.6207637263061,1003825,393.4852841375587,876614
170.514655969,141430,47.09734127296342,1003825,396.5283268926514,876614
171.523307638,141430,47.453438464605306,1006799,399.0292732509679,876614
172.467222206,141430,47.80272266841359,1006799,401.5592344533168,876614
173.473937237,141430,48.19882331837438,1009942,404.0647966510874,876614
174.469435639,142881,48.552038230705584,1019781,406.5365297700961,876614
175.586083109,142881,48.917655684010576,1019781,409.0437170467296,876614
176.467385274,142881,49.30601144067179,1033573,411.51678533028013,876614
177.523861995,142881,49.65362827061584,1037670,414.0143289444888,876614
178.702627442,142881,50.031684828563215,1037670,416.50747800250383,1008674
179.856671891,144885,50.34920239195463,1037670,418.571675605383,1008674
180.850788575,144885,50.569646701638305,1037670,420.10539650164606,1008674
