Time Elapsed (s),tb exploration,tb trajectory,human exploration,human trajectory,merged exploration
331.03672957,263177,97.47710165786495,0,0,0
332.042790831,264652,97.88225888317154,0,0,0
333.044305587,266010,98.2715047786028,0,0,0
334.041214012,267440,98.67084816307897,0,0,0
335.047009054,267440,99.06295590545203,0,0,0
336.04525713,268815,99.42939269752864,0,0,0
337.057018512,270149,99.83187230704469,0,0,0
338.037313129,270149,100.2274347705745,0,0,0
339.04320031,271455,100.62744306056877,0,0,0
340.034336108,272782,101.05093256677468,0,0,0
341.036873032,273924,101.44636852613915,0,0,0
342.037174297,273924,101.8527257675642,0,0,0
343.038153808,274943,102.25342775320163,0,0,0
344.037006367,275755,102.64752781189995,0,0,0
345.045710854,276431,103.05914101661632,0,0,0
346.037933828,276941,103.46360470145248,0,0,0
347.045969533,276941,103.8587825218211,0,0,0
348.037190227,277291,104.01437280790365,0,0,0
349.043528085,277291,104.01954813497338,0,0,0
350.038698709,277920,104.31138972628175,0,0,0
351.037576341,278114,104.68434860339673,0,0,0
352.036522376,278164,104.99312270041936,0,0,0
353.037412908,278180,105.35926460415612,0,0,0
354.036849542,278207,105.74914536644212,0,0,0
355.039485654,278241,106.1409737263876,0,0,0
356.04138198,278241,106.54392553938204,0,0,0
357.039439714,278264,106.93492012181133,0,0,0
358.043406172,278301,107.32830253760325,0,0,0
359.03978088,278345,107.75105952505493,0,0,0
360.040261372,278345,108.15126539137374,0,0,0
361.037546288,278388,108.56180809002608,0,0,0
362.04552623,278415,108.96551635513082,0,0,0
363.046121492,278447,109.34803223518816,0,0,0
364.043200265,278447,109.77202793561703,0,0,0
365.041714077,278467,110.16860848710822,0,0,0
366.039511584,282503,110.5629638840679,0,0,0
367.042912258,282525,110.9590734513767,0,0,0
368.035733099,282539,111.36855584996407,0,0,0
369.041139942,282539,111.78748208651655,0,0,0
370.042170065,282557,112.18043125123395,0,0,0
371.043301303,282588,112.58501239027008,0,0,0
372.035481646,282632,112.97261242879955,0,0,0
373.040394187,282632,113.35765841472158,0,0,0
374.038418377,282664,113.77702424193646,0,0,0
375.040792185,282704,114.15910910397565,0,0,0
376.035197387,282738,114.55122405747397,0,0,0
377.040887394,282738,114.972310369887,0,0,0
378.045506082,285973,115.12095339543725,0,0,0
379.042420915,285973,115.1285940544282,0,0,0
380.041070892,285991,115.14595551385568,0,0,0
381.044211346,286088,115.17664529849758,0,0,0
382.041704846,286088,115.30560065849765,0,0,0
383.038446513,286153,115.67152509237877,0,0,0
384.043553598,286195,116.00685932936292,0,0,0
385.040719799,286260,116.35955569312496,0,0,0
386.046076552,286341,116.750881194258,0,0,0
387.03884256,286341,117.12448140042181,0,0,0
388.041872781,286421,117.53877226847389,0,0,0
389.039061548,286498,117.93667892666939,0,0,0
390.039917459,286609,118.33203035094243,0,0,0
391.056166457,286609,118.73194822631497,0,0,0
392.044500832,286759,119.11907365099145,0,0,0
393.060858639,286921,119.45469537456103,0,0,0
394.043114279,287060,119.87397487971987,0,0,0
395.038710432,287060,120.2621801725131,0,0,0
396.03991354,287245,120.67863456404245,0,0,0
397.043359146,287658,121.06999939045897,0,0,0
398.043487426,288171,121.45590421788768,0,0,0
399.059480076,288171,121.87683332377374,0,0,0
400.059849879,288900,122.27282411693663,0,0,0
